execution_idx,application,case,version,exception_name,frame_level,search_budget,fitness_function_value,number_of_fitness_evaluations,fitness_function_evolution
30,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,12,62328,11.933333333333300,10850,"[11.933333333333334,1]"
1,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,14521,"[11.933333333333334,1]"
2,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,13517,"[13.0,1][11.933333333333334,4]"
3,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,13313,"[11.933333333333334,1]"
4,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,12591,"[11.933333333333334,1]"
5,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,12397,"[11.933333333333334,1]"
6,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,12191,"[11.933333333333334,1]"
7,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,11617,"[11.933333333333334,1]"
8,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.923076923076900,11437,"[13.5,1][11.933333333333334,2][11.923076923076923,1669]"
9,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,11021,"[13.5,1][11.933333333333334,2]"
10,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,10888,"[11.933333333333334,1]"
11,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,14661,"[11.933333333333334,1]"
12,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,12786,"[13.5,1][13.0,5][11.933333333333334,6]"
13,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,12524,"[13.0,1][11.933333333333334,2]"
14,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,11247,"[13.5,1][11.933333333333334,3]"
15,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,12042,"[11.933333333333334,1]"
16,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,11929,"[13.5,1][11.933333333333334,2]"
17,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,11973,"[13.0,1][11.933333333333334,2]"
18,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,11719,"[11.933333333333334,1]"
19,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,12611,"[13.5,1][11.933333333333334,3]"
20,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,12638,"[13.5,1][11.933333333333334,2]"
21,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,12315,"[11.933333333333334,1]"
22,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,12108,"[11.933333333333334,1]"
23,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,12397,"[11.933333333333334,1]"
24,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,11713,"[11.933333333333334,1]"
25,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,11497,"[11.933333333333334,1]"
26,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,11635,"[11.933333333333334,1]"
27,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,11378,"[13.0,1][11.933333333333334,5]"
28,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,11832,"[11.933333333333334,1]"
29,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,11186,"[11.933333333333334,1]"
30,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,13,62328,11.933333333333300,10916,"[13.0,1][11.933333333333334,2]"
1,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,751,"[10.857142857142858,1][8.5,5]"
2,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,-1,0,
3,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,927,"[8.5,1]"
4,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,470,"[12.666666666666666,1][10.857142857142858,3][8.5,14]"
5,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,3006,"[10.857142857142858,1][8.5,11]"
6,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,3033,"[10.857142857142858,1][8.5,10]"
7,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,2798,"[12.666666666666666,1][10.857142857142858,2][8.5,7]"
8,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,2934,"[12.666666666666666,1][10.857142857142858,3][8.5,24]"
9,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,28,"[10.857142857142858,1][8.5,5]"
10,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,1929,"[12.666666666666666,1][10.857142857142858,3][8.5,4]"
11,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,3796,"[8.5,1]"
12,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,2254,"[13.5,1][12.666666666666666,2][10.857142857142858,5][8.5,9]"
13,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,3272,"[12.666666666666666,1][10.857142857142858,3][8.5,9]"
14,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,2846,"[8.5,1]"
15,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,2667,"[10.857142857142858,1][8.5,3]"
16,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,86,"[8.5,1]"
17,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,2256,"[10.857142857142858,1][8.5,2]"
18,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,940,"[12.666666666666666,1][10.857142857142858,2][8.5,6]"
19,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,7,"[10.857142857142858,1][8.5,2]"
20,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,2901,"[8.5,1]"
21,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,2964,"[13.5,1][10.857142857142858,2][8.5,17]"
22,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,3656,"[10.857142857142858,1][8.5,8]"
23,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,622,"[10.857142857142858,1][8.5,3]"
24,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,102,"[10.857142857142858,1][8.5,8]"
25,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,221,"[10.857142857142858,1][8.5,2]"
26,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,3183,"[10.857142857142858,1][8.5,8]"
27,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,1271,"[8.5,1]"
28,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,2148,"[10.857142857142858,1][8.5,9]"
29,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,2608,"[12.666666666666666,1][10.857142857142858,3][8.5,7]"
30,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,14,62328,8.5,2976,"[10.857142857142858,1][8.5,6]"
1,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,5468,"[8.5,1]"
2,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,1996,"[8.5,1]"
3,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,3011,"[8.5,1]"
4,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,369,"[8.5,1]"
5,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,3910,"[8.5,1]"
6,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,651,"[8.5,1]"
7,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,355,"[8.5,1]"
8,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,1357,"[8.5,1]"
9,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,3555,"[8.5,1]"
10,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,2024,"[8.5,1]"
11,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,239,"[8.5,1]"
12,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,104,"[8.5,1]"
13,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,3934,"[8.5,1]"
14,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,945,"[8.5,1]"
15,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,3521,"[8.5,1]"
16,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,2407,"[8.5,1]"
17,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,4000,"[8.5,1]"
18,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,619,"[8.5,1]"
19,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,3716,"[8.5,1]"
20,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,3784,"[8.5,1]"
21,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,805,"[8.5,1]"
22,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,2760,"[8.5,1]"
23,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,4175,"[8.5,1]"
24,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,4035,"[8.5,1]"
25,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,4025,"[8.5,1]"
26,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,825,"[8.5,1]"
27,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,3531,"[8.5,1]"
28,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,3589,"[8.5,1]"
29,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,3034,"[8.5,1]"
30,elasticsearch,ES-20045,5.0.0-alpha4,java.lang.IllegalArgumentException,15,62328,8.5,1770,"[8.5,1]"
1,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,376,"[14.971428571428572,1]"
2,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,223,"[14.971428571428572,1]"
3,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,426,"[14.971428571428572,1]"
4,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,275,"[14.971428571428572,1]"
5,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,459,"[14.971428571428572,1]"
6,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,349,"[14.971428571428572,1]"
7,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,408,"[14.971428571428572,1]"
8,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,411,"[14.971428571428572,1]"
9,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,383,"[14.971428571428572,1]"
10,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,341,"[14.971428571428572,1]"
11,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,223,"[14.971428571428572,1]"
12,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,318,"[14.971428571428572,1]"
13,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,436,"[14.971428571428572,1]"
14,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,278,"[14.971428571428572,1]"
15,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,326,"[14.971428571428572,1]"
16,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,391,"[14.971428571428572,1]"
17,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,256,"[14.971428571428572,1]"
18,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,360,"[14.971428571428572,1]"
19,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,240,"[14.971428571428572,1]"
20,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,447,"[14.971428571428572,1]"
21,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,298,"[14.971428571428572,1]"
22,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,405,"[14.971428571428572,1]"
23,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,485,"[14.971428571428572,1]"
24,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,292,"[14.971428571428572,1]"
25,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,511,"[14.971428571428572,1]"
26,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,514,"[14.971428571428572,1]"
27,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,435,"[14.971428571428572,1]"
28,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,495,"[14.971428571428572,1]"
29,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,531,"[14.971428571428572,1]"
30,elasticsearch,ES-20333,2.3.5,java.lang.IllegalArgumentException,14,62328,14.971428571428600,407,"[14.971428571428572,1]"
1,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,35,"[1.8333333333333335,1][1.8181818181818183,3][1.7777777777777777,19][1.75,21][1.6666666666666665,30][1.6,33][0.0,35]"
2,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,43,"[1.8333333333333335,1][1.8181818181818183,8][1.7777777777777777,21][1.75,26][1.6,30][0.0,43]"
3,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,21,"[1.8333333333333335,1][1.8181818181818183,4][1.7777777777777777,10][1.75,11][1.6666666666666665,15][1.6,19][0.0,21]"
4,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,1.6666666666666700,1419,"[1.8181818181818183,1][1.7777777777777777,4][1.75,6][1.6666666666666665,7]"
5,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,20,"[1.8333333333333335,1][1.8181818181818183,4][1.7777777777777777,6][1.75,12][1.6666666666666665,13][1.6,14][0.0,20]"
6,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,109,"[1.8333333333333335,1][1.8181818181818183,6][1.7777777777777777,65][1.75,69][1.6666666666666665,73][1.6,82][0.0,109]"
7,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,88,"[1.8333333333333335,1][1.8181818181818183,2][1.7777777777777777,5][1.75,33][1.6666666666666665,44][1.6,47][0.0,88]"
8,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,1.7777777777777800,1996,"[1.8333333333333335,1][1.8181818181818183,3][1.8,8][1.7777777777777777,13]"
9,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,1.7777777777777800,2216,"[1.8333333333333335,1][1.8181818181818183,17][1.7777777777777777,25]"
10,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,39,"[1.8181818181818183,1][1.7777777777777777,27][1.75,29][1.6666666666666665,30][1.6,37][0.0,39]"
11,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,1.8181818181818200,1538,"[1.8333333333333335,1][1.8181818181818183,8]"
12,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,28,"[1.8333333333333335,1][1.8181818181818183,4][1.7777777777777777,13][1.75,14][1.6666666666666665,16][1.6,23][0.0,28]"
13,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,1.7777777777777800,2500,"[1.8333333333333335,1][1.8181818181818183,5][1.8,21][1.7777777777777777,29]"
14,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,1.7777777777777800,1892,"[1.8181818181818183,1][1.8,19][1.7777777777777777,51]"
15,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,13,"[1.8333333333333335,1][1.8181818181818183,3][1.7777777777777777,5][1.75,9][1.6666666666666665,10][0.0,13]"
16,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,1.7777777777777800,2213,"[1.8333333333333335,1][1.8181818181818183,6][1.8,8][1.7777777777777777,9]"
17,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,125,"[1.8333333333333335,1][1.8181818181818183,2][1.7777777777777777,9][1.75,12][1.6,13][0.0,125]"
18,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,35,"[1.8181818181818183,1][1.7777777777777777,2][1.75,22][1.6666666666666665,24][0.0,35]"
19,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,23,"[1.8333333333333335,1][1.8181818181818183,9][1.7777777777777777,13][1.75,14][1.6666666666666665,16][0.0,23]"
20,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,44,"[1.8181818181818183,1][1.7777777777777777,24][1.75,30][1.6666666666666665,38][1.6,41][0.0,44]"
21,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,23,"[1.8181818181818183,1][1.7777777777777777,12][1.75,14][1.6666666666666665,17][1.6,19][0.0,23]"
22,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,37,"[1.8333333333333335,1][1.8181818181818183,8][1.7777777777777777,14][1.75,19][1.6666666666666665,20][1.6,21][0.0,37]"
23,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,1.8181818181818200,2005,"[1.8333333333333335,1][1.8181818181818183,6]"
24,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,20,"[1.8333333333333335,1][1.8181818181818183,3][1.7777777777777777,8][1.75,9][1.6666666666666665,13][0.0,20]"
25,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,19,"[1.8333333333333335,1][1.8181818181818183,6][1.7777777777777777,8][1.75,11][1.6666666666666665,14][0.0,19]"
26,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,31,"[1.8333333333333335,1][1.8181818181818183,2][1.7777777777777777,20][1.75,21][1.6666666666666665,24][0.0,31]"
27,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,1.7777777777777800,1969,"[1.8333333333333335,1][1.8181818181818183,3][1.8,8][1.7777777777777777,21]"
28,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,50,"[1.8333333333333335,1][1.8181818181818183,19][1.7777777777777777,36][1.75,41][1.6666666666666665,43][0.0,50]"
29,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,18,"[1.8333333333333335,1][1.8181818181818183,3][1.7777777777777777,8][1.75,9][1.6666666666666665,10][1.6,13][0.0,18]"
30,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,1,62328,-2,10,"[1.8181818181818183,1][1.7777777777777777,2][1.75,5][1.6666666666666665,6][1.6,7][0.0,10]"
1,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,150,"[2.975,1][2.8181818181818183,4][2.333333333333333,10]"
2,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,430,"[2.975,1][2.8181818181818183,3][2.333333333333333,6]"
3,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,322,"[2.333333333333333,1]"
4,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,333,"[2.975,1][2.333333333333333,14]"
5,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,424,"[2.975,1][2.333333333333333,4]"
6,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,635,"[2.975,1][2.8181818181818183,2][2.333333333333333,7]"
7,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,166,"[2.975,1][2.8181818181818183,3][2.333333333333333,6]"
8,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,53,"[2.975,1][2.8181818181818183,2][2.333333333333333,27]"
9,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,196,"[2.975,1][2.8181818181818183,3][2.333333333333333,25]"
10,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,566,"[2.975,1][2.8181818181818183,2][2.333333333333333,6]"
11,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,268,"[2.975,1][2.8181818181818183,6][2.333333333333333,11]"
12,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,352,"[2.975,1][2.333333333333333,10]"
13,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,634,"[2.975,1][2.333333333333333,2]"
14,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,302,"[2.8181818181818183,1][2.333333333333333,2]"
15,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,165,"[2.975,1][2.8181818181818183,10][2.333333333333333,19]"
16,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,410,"[2.8181818181818183,1][2.333333333333333,13]"
17,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,279,"[2.8181818181818183,1][2.333333333333333,3]"
18,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,669,"[2.8181818181818183,1][2.333333333333333,2]"
19,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,382,"[2.975,1][2.8181818181818183,3][2.333333333333333,16]"
20,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,285,"[2.975,1][2.8181818181818183,2][2.333333333333333,3]"
21,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,440,"[2.975,1][2.8181818181818183,3][2.333333333333333,7]"
22,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,189,"[2.975,1][2.8181818181818183,6][2.333333333333333,10]"
23,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,142,"[2.975,1][2.333333333333333,24]"
24,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,251,"[2.975,1][2.8181818181818183,4][2.333333333333333,5]"
25,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,212,"[2.8181818181818183,1][2.333333333333333,7]"
26,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.8181818181818200,576,"[2.975,1][2.8181818181818183,2]"
27,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,412,"[2.975,1][2.8181818181818183,3][2.333333333333333,4]"
28,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,457,"[2.8181818181818183,1][2.333333333333333,6]"
29,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,677,"[2.333333333333333,1]"
30,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,2,62328,2.333333333333330,664,"[2.8181818181818183,1][2.333333333333333,5]"
1,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,3,62328,3.5,54,"[3.5,1]"
2,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,3,62328,3.5,220,"[3.5,1]"
3,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,3,62328,3.5,212,"[3.5,1]"
4,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,3,62328,3.5,108,"[3.5,1]"
